Step,Time_s,Kinetic_Energy,Potential_Energy,Total_Energy,Temperature,Pressure,Phase,Max_Cluster_Size,Avg_Cluster_Size
0,0.0,61667.824787399215,31.82662654716405,61699.651413946376,685.1980531933247,12.195195264983877,GAS,2,1.0909090909090908
10,0.005,59992.53167835212,11.719046979328459,60004.25072533145,666.5836853150236,11.840695141296665,GAS,2,1.0909090909090908
20,0.01,58388.768905041354,2.2248889959859537,58390.99379403734,648.7640989449039,11.513759836784672,GAS,2,1.0909090909090908
30,0.015,56850.22100610412,6.1945641240616975,56856.41557022818,631.6691222900457,11.217131856619053,GAS,2,1.0909090909090908
40,0.02,55365.74694949165,31.781175654410692,55397.52812514606,615.1749661054628,10.95844287684785,GAS,2,1.0909090909090908
50,0.025,53932.24097118046,79.56205926897569,54011.80303044943,599.2471219020051,10.736789411575506,GAS,3,1.1320754716981132
60,0.03,52597.474288388265,98.31025137283366,52695.7845397611,584.4163809820918,10.498032357905124,GAS,3,1.1320754716981180,0.04,61922.51379321546,699.0830610674221,62621.596854282885,688.0279310357273,13.08881840976104,GAS,3,1.2
90,0.045,60310.92151276839,604.938909808064,60915.86042257646,670.1213501418711,12.653002384203667,GAS,3,1.2
100,0.05,59111.791393782674,164.27743383419363,59276.068827616866,656.7976821531408,11.871485556635099,GAS,4,1.1764705882352942
110,0.055,57680.6832878701,21.642152957852076,57702.32544082795,640.8964809763345,11.406189083905733,GAS,4,1.1764705882352942
120,0.06,56205.776613189446,-4.148597366277639,56201.62801582317,624.5086290354383,11.078998916560897,GAS,4,1.1764705882352942
130,0.065,54780.27169012775,-6.603419104269127,54773.66827102348,608.6696854458639,10.793317211861678,GAS,4,1.1764705882352942
140,0.07,53419.7178828403130,0.065,45120.755336549904,2.216132932028231,45122.971469481934,501.3417259616656,8.9054445031308,GA150,0.075,52121.84185862140,0.07,44240.886425075776,-4.036324204027972,44236.85010087175,491.5654047230642,8.723168158629802,GAS160,0.08,50879.37024297150,0.075,43395.95298467032,-2.010503898273055,43393.94248077205,482.1772553852258,8.55954531310686,GAS170,0.085,49687.066803335605,42.073329751120006,49729.14013308672,552.0785200370623,9.85708769154159,GAS,5,1.1538461538461537
180,0.09,48558.12169285176,62.405106048331646,48620.52679890009,539.5346854761307,9.661963441590828,GAS,5,1.1538461538461537
190,0.095,47511.0529403035,55.40080346237124,47566.45374376587,527.9005882255944,9.448927396317842,GAS,5,1.1538461538461537
200,0.1,46392.49789658581,170.4460832988546,46562.943979884665,515.4721988509534,9.37271931192492,GAS,5,1.2
210,0.105,45160.44328236082,470.73403327884466,45631.17731563967,501.7827031373425,9.492802069037566,GAS,5,1.2
220,0.11,44719.21222191296,10.176689820047166,44729.388911733,496.88013579903287,8.84053051887922,GAS,5,1.2
230,0.115,43867.382836382436,-4.620474096485339,43862.762362285954,487.41536484869374,8.651504397654866,GAS,5,1.2
240,0.12,43042.40874022658,-4.286879829756543,43038.12186039682,478.24898600251754,8.488990320140019,GAS,5,1.2
250,0.125,42257.750590741336,-3.923881485046603,42253.82670925629,469.5305621193482,8.335014549932401,GAS,4,1.1538461538461537
260,0.13,41512.407437241134,-4.504312922560576,41507.903124318575,461.2489715249015,8.187479045537769,GAS,4,1.1538461538461537
270,0.135,40803.879202824624,-5.5077162858802415,40798.371486538745,453.37643558694026,8.046427962716947,GAS,4,1.1538461538461537
280,0.14,40129.56003439608,-6.081389961896002,40123.47864443419,445.8840003821787,7.912470838954916,GAS,4,1.1538461538461537
290,0.145,39487.60734852938,-6.043016700046512,39481.56433182934,438.75119276143755,7.78560258024419,GAS,4,1.1538461538461537
300,0.15,38876.74952039135,-5.68354565014471,38871.06597474121,431.9638835599039,7.6653191269680025,GAS,3,1.0909090909090908
310,0.155,38295.81222713103,-5.432788146777004,38290.37943898425,425.5090247459003,7.551076899602458,GAS,3,1.0909090909090908
320,0.16,37743.06837650499,-4.904509310903606,37738.16386719409,419.367426405611,7.443333345922313,GAS,3,1.0909090909090908
330,0.165,37207.027160501064,5.954431237772029,37212.98159173883,413.41141289445625,7.353349518607715,GAS,3,1.0909090909090908
340,0.17,36516.4972332489,199.16748450558708,36715.66471775449,405.73885814720995,7.457389879751258,GAS,3,1.0909090909090908
350,0.17500000000000002,35970.736042950215,288.0157063708737,36258.75174932109,399.67484492166903,7.4583446864837875,GAS,3,1.0909090909090908
360,0.18,35798.94742921562,13.191704240012648,35812.13913345563,397.76608254684027,7.086646552545014,GAS,3,1.0909090909090908
370,0.185,35385.23661438911,-3.7329300607334317,35381.50368432838,393.1692957154346,6.983073226320258,GAS,3,1.0909090909090908
380,0.19,34966.44395058764,5.241057217434263,34971.68500780508,388.51604389541825,6.913197163969258,GAS,3,1.0909090909090908
390,0.195,34553.378306464765,29.39997055544179,34582.77827702021,383.92642562738627,6.8638050836375735,GAS,3,1.0909090909090908
400,0.2,34186.13291351595,27.503054228293227,34213.63596774424,379.8459212612883,6.7902177600724025,GAS,5,1.1538461538461537
410,0.20500000000000002,33846.54390539208,15.367681891133826,33861.91158728321,376.07271005991197,6.708512625801142,GAS,5,1.1538461538461537
420,0.21,33498.92866742043,28.45178125683063,33527.38044867726,372.2103185268936,6.656546244207075,GAS,5,1.1538461538461537
430,0.215,33154.1983247103,56.06936224557183,33210.26768695587,368.37998138566996,6.623602349626753,GAS,5,1.1538461538461537
440,0.22,32833.36828414052,76.58825116632083,32909.95653530684,364.81520315711685,6.5869473491481205,GAS,5,1.1538461538461537
450,0.225,32544.365119281778,80.42131364922518,32624.786432931003,361.6040568809086,6.536839265069115,GAS,3,1.1320754716981132
460,0.23,32190.39617275024,164.24813594013904,32354.64430869038,357.6710685861138,6.572033035627228,GAS,3,1.1320754716981132
498,104.54002508547653,30643.217952352974,339.3186436363055,6.168805075762611,GAS,2,1.0714285714285714
460,0.23,29866.673417729147,623.3443478010258,30490.017765530174,331.8519268636572,6.665753536054105,GAS,2,1.0714285714285714
470,0.23500000000000001,30319.312784595822,10.958088193479657,30330.2708727893,336.8812531621758,6.0076057654591475,GAS,2,1.0714285714285714
